parcel_id,project_id,stage,stage_order,stage_start_date,stage_target_date,stage_completion_date,days_in_stage,sla_days,sla_breach,is_current_stage,data_source
PCL-11CF98D3,PRJ-009,Compensation Assessment,5,2024-09-07,2024-10-17,2024-10-02,25,40,0,0,synthetic
PCL-11CF98D3,PRJ-009,Compensation Disbursement,6,2024-10-02,2024-11-01,,334,30,1,1,synthetic
PCL-C0108DA0,PRJ-009,Land Identification,0,2024-02-22,2024-03-08,2024-03-05,12,15,0,0,synthetic
PCL-C0108DA0,PRJ-009,Survey/Parcel Mapping,1,2024-03-05,2024-04-04,2024-04-09,35,30,1,0,synthetic
PCL-C0108DA0,PRJ-009,Ownership Verification,2,2024-04-09,2024-05-24,,510,45,1,1,synthetic
PCL-B2832E0A,PRJ-009,Land Identification,0,2024-03-18,2024-04-02,2024-04-06,19,15,1,0,synthetic
PCL-B2832E0A,PRJ-009,Survey/Parcel Mapping,1,2024-04-06,2024-05-06,2024-05-12,36,30,1,0,synthetic
PCL-B2832E0A,PRJ-009,Ownership Verification,2,2024-05-12,2024-06-26,2024-06-11,30,45,0,0,synthetic
PCL-B2832E0A,PRJ-009,Notification,3,2024-06-11,2024-07-01,,447,20,1,1,synthetic
PCL-B5415B0B,PRJ-009,Land Identification,0,2024-03-18,2024-04-02,2024-04-08,21,15,1,0,synthetic
PCL-B5415B0B,PRJ-009,Survey/Parcel Mapping,1,2024-04-08,2024-05-08,2024-05-19,41,30,1,0,synthetic
PCL-B5415B0B,PRJ-009,Ownership Verification,2,2024-05-19,2024-07-03,2024-07-17,59,45,1,0,synthetic
PCL-B5415B0B,PRJ-009,Notification,3,2024-07-17,2024-08-06,2024-08-10,24,20,1,0,synthetic
PCL-B5415B0B,PRJ-009,Objections/Hearings,4,2024-08-10,2024-09-09,,387,30,1,1,synthetic
PCL-76508B5B,PRJ-009,Land Identification,0,2024-03-26,2024-04-10,2024-04-14,19,15,1,0,synthetic
PCL-76508B5B,PRJ-009,Survey/Parcel Mapping,1,2024-04-14,2024-05-14,2024-05-05,21,30,0,0,synthetic
PCL-76508B5B,PRJ-009,Ownership Verification,2,2024-05-05,2024-06-19,2024-06-14,40,45,0,0,synthetic
PCL-76508B5B,PRJ-009,Notification,3,2024-06-14,2024-07-04,2024-07-12,28,20,1,0,synthetic
PCL-76508B5B,PRJ-009,Objections/Hearings,4,2024-07-12,2024-08-11,2024-09-18,68,30,1,0,synthetic
PCL-76508B5B,PRJ-009,Compensation Assessment,5,2024-09-18,2024-10-28,2024-11-01,44,40,1,0,synthetic
PCL-76508B5B,PRJ-009,Compensation Disbursement,6,2024-11-01,2024-12-01,,304,30,1,1,synthetic
PCL-4D1F19B7,PRJ-009,Land Identification,0,2024-01-09,2024-01-24,2024-01-28,19,15,1,0,synthetic
PCL-4D1F19B7,PRJ-009,Survey/Parcel Mapping,1,2024-01-28,2024-02-27,2024-02-18,21,30,0,0,synthetic
PCL-4D1F19B7,PRJ-009,Ownership Verification,2,2024-02-18,2024-04-03,2024-03-27,38,45,0,0,synthetic
PCL-4D1F19B7,PRJ-009,Notification,3,2024-03-27,2024-04-16,,523,20,1,1,synthetic
PCL-155DDB2C,PRJ-009,Land Identification,0,2024-03-15,2024-03-30,2024-03-23,8,15,0,0,synthetic
PCL-155DDB2C,PRJ-009,Survey/Parcel Mapping,1,2024-03-23,2024-04-22,2024-05-01,39,30,1,0,synthetic
PCL-155DDB2C,PRJ-009,Ownership Verification,2,2024-05-01,2024-06-15,2024-06-23,53,45,1,0,synthetic
PCL-155DDB2C,PRJ-009,Notification,3,2024-06-23,2024-07-13,2024-07-07,14,20,0,0,synthetic
PCL-155DDB2C,PRJ-009,Objections/Hearings,4,2024-07-07,2024-08-06,2024-10-15,100,30,1,0,synthetic
PCL-155DDB2C,PRJ-009,Compensation Assessment,5,2024-10-15,2024-11-24,2024-12-09,55,40,1,0,synthetic
PCL-155DDB2C,PRJ-009,Compensation Disbursement,6,2024-12-09,2025-01-08,2025-01-16,38,30,1,0,synthetic
PCL-155DDB2C,PRJ-009,Rehabilitation & Resettlement,7,2025-01-16,2025-03-17,,228,60,1,1,synthetic
PCL-06A12170,PRJ-009,Land Identification,0,2024-01-28,2024-02-12,2024-02-16,19,15,1,0,synthetic
PCL-06A12170,PRJ-009,Survey/Parcel Mapping,1,2024-02-16,2024-03-17,2024-03-22,35,30,1,0,synthetic
PCL-06A12170,PRJ-009,Ownership Verification,2,2024-03-22,2024-05-06,2024-05-13,52,45,1,0,synthetic
PCL-06A12170,PRJ-009,Notification,3,2024-05-13,2024-06-02,2024-05-28,15,20,0,0,synthetic
PCL-06A12170,PRJ-009,Objections/Hearings,4,2024-05-28,2024-06-27,2024-10-09,134,30,1,0,synthetic
PCL-06A12170,PRJ-009,Compensation Assessment,5,2024-10-09,2024-11-18,,327,40,1,1,synthetic
PCL-6D683C40,PRJ-009,Land Identification,0,2024-01-27,2024-02-11,,583,15,1,1,synthetic
PCL-EE0075FF,PRJ-009,Land Identification,0,2024-02-20,2024-03-06,2024-03-16,25,15,1,0,synthetic
PCL-EE0075FF,PRJ-009,Survey/Parcel Mapping,1,2024-03-16,2024-04-15,2024-04-25,40,30,1,0,synthetic
PCL-EE0075FF,PRJ-009,Ownership Verification,2,2024-04-25,2024-06-09,2024-06-03,39,45,0,0,synthetic
PCL-EE0075FF,PRJ-009,Notification,3,2024-06-03,2024-06-23,2024-06-18,15,20,0,0,synthetic
PCL-EE0075FF,PRJ-009,Objections/Hearings,4,2024-06-18,2024-07-18,2024-10-05,109,30,1,0,synthetic
PCL-EE0075FF,PRJ-009,Compensation Assessment,5,2024-10-05,2024-11-14,,331,40,1,1,synthetic
PCL-FA37EC2C,PRJ-009,Land Identification,0,2024-03-23,2024-04-07,2024-04-02,10,15,0,0,synthetic
PCL-FA37EC2C,PRJ-009,Survey/Parcel Mapping,1,2024-04-02,2024-05-02,2024-05-08,36,30,1,0,synthetic
PCL-FA37EC2C,PRJ-009,Ownership Verification,2,2024-05-08,2024-06-22,2024-06-15,38,45,0,0,synthetic
PCL-FA37EC2C,PRJ-009,Notification,3,2024-06-15,2024-07-05,2024-07-10,25,20,1,0,synthetic
PCL-FA37EC2C,PRJ-009,Objections/Hearings,4,2024-07-10,2024-08-09,2024-10-06,88,30,1,0,synthetic
PCL-FA37EC2C,PRJ-009,Compensation Assessment,5,2024-10-06,2024-11-15,2024-11-09,34,40,0,0,synthetic
PCL-FA37EC2C,PRJ-009,Compensation Disbursement,6,2024-11-09,2024-12-09,2024-12-15,36,30,1,0,synthetic
PCL-FA37EC2C,PRJ-009,Rehabilitation & Resettlement,7,2024-12-15,2025-02-13,2025-02-17,64,60,1,0,synthetic
PCL-FA37EC2C,PRJ-009,Possession,8,2025-02-17,2025-03-04,2025-03-02,13,15,0,0,synthetic
PCL-FA37EC2C,PRJ-009,Closure/Handover,9,2025-03-02,2025-03-12,,183,10,1,1,synthetic
PCL-891138AB,PRJ-009,Land Identification,0,2024-02-29,2024-03-15,2024-03-15,15,15,0,0,synthetic
PCL-891138AB,PRJ-009,Survey/Parcel Mapping,1,2024-03-15,2024-04-14,2024-04-21,37,30,1,0,synthetic
PCL-891138AB,PRJ-009,Ownership Verification,2,2024-04-21,2024-06-05,2024-06-30,70,45,1,0,synthetic
PCL-891138AB,PRJ-009,Notification,3,2024-06-30,2024-07-20,2024-07-13,13,20,0,0,synthetic
PCL-891138AB,PRJ-009,Objections/Hearings,4,2024-07-13,2024-08-12,2024-11-13,123,30,1,0,synthetic
PCL-891138AB,PRJ-009,Compensation Assessment,5,2024-11-13,2024-12-23,2025-01-05,53,40,1,0,synthetic
PCL-891138AB,PRJ-009,Compensation Disbursement,6,2025-01-05,2025-02-04,2025-03-06,60,30,1,0,synthetic
PCL-891138AB,PRJ-009,Rehabilitation & Resettlement,7,2025-03-06,2025-05-05,,179,60,1,1,synthetic
PCL-E9F305BB,PRJ-009,Land Identification,0,2024-02-27,2024-03-13,2024-03-23,25,15,1,0,synthetic
PCL-E9F305BB,PRJ-009,Survey/Parcel Mapping,1,2024-03-23,2024-04-22,,527,30,1,1,synthetic
PCL-E2B21FE0,PRJ-009,Land Identification,0,2024-03-26,2024-04-10,2024-04-09,14,15,0,0,synthetic
PCL-E2B21FE0,PRJ-009,Survey/Parcel Mapping,1,2024-04-09,2024-05-09,2024-05-03,24,30,0,0,synthetic
PCL-E2B21FE0,PRJ-009,Ownership Verification,2,2024-05-03,2024-06-17,2024-06-22,50,45,1,0,synthetic
PCL-E2B21FE0,PRJ-009,Notification,3,2024-06-22,2024-07-12,2024-07-19,27,20,1,0,synthetic
PCL-E2B21FE0,PRJ-009,Objections/Hearings,4,2024-07-19,2024-08-18,2024-11-18,122,30,1,0,synthetic
PCL-E2B21FE0,PRJ-009,Compensation Assessment,5,2024-11-18,2024-12-28,2025-01-22,65,40,1,0,synthetic
PCL-E2B21FE0,PRJ-009,Compensation Disbursement,6,2025-01-22,2025-02-21,2025-03-08,45,30,1,0,synthetic
PCL-E2B21FE0,PRJ-009,Rehabilitation & Resettlement,7,2025-03-08,2025-05-07,,177,60,1,1,synthetic
PCL-B73C8116,PRJ-009,Land Identification,0,2024-03-28,2024-04-12,2024-04-07,10,15,0,0,synthetic
PCL-B73C8116,PRJ-009,Survey/Parcel Mapping,1,2024-04-07,2024-05-07,2024-05-11,34,30,1,0,synthetic
PCL-B73C8116,PRJ-009,Ownership Verification,2,2024-05-11,2024-06-25,,478,45,1,1,synthetic
PCL-71B86EEA,PRJ-009,Land Identification,0,2024-03-17,2024-04-01,2024-03-24,7,15,0,0,synthetic
PCL-71B86EEA,PRJ-009,Survey/Parcel Mapping,1,2024-03-24,2024-04-23,2024-04-29,36,30,1,0,synthetic
PCL-71B86EEA,PRJ-009,Ownership Verification,2,2024-04-29,2024-06-13,2024-06-17,49,45,1,0,synthetic
PCL-71B86EEA,PRJ-009,Notification,3,2024-06-17,2024-07-07,2024-07-05,18,20,0,0,synthetic
PCL-71B86EEA,PRJ-009,Objections/Hearings,4,2024-07-05,2024-08-04,2024-09-29,86,30,1,0,synthetic
PCL-71B86EEA,PRJ-009,Compensation Assessment,5,2024-09-29,2024-11-08,2024-12-04,66,40,1,0,synthetic
PCL-71B86EEA,PRJ-009,Compensation Disbursement,6,2024-12-04,2025-01-03,2024-12-29,25,30,0,0,synthetic
PCL-71B86EEA,PRJ-009,Rehabilitation & Resettlement,7,2024-12-29,2025-02-27,2025-03-06,67,60,1,0,synthetic
PCL-71B86EEA,PRJ-009,Possession,8,2025-03-06,2025-03-21,,179,15,1,1,synthetic
PCL-475DD3AF,PRJ-009,Land Identification,0,2024-02-28,2024-03-14,2024-03-22,23,15,1,0,synthetic
PCL-475DD3AF,PRJ-009,Survey/Parcel Mapping,1,2024-03-22,2024-04-21,2024-04-10,19,30,0,0,synthetic
PCL-475DD3AF,PRJ-009,Ownership Verification,2,2024-04-10,2024-05-25,2024-05-10,30,45,0,0,synthetic
PCL-475DD3AF,PRJ-009,Notification,3,2024-05-10,2024-05-30,,479,20,1,1,synthetic
PCL-C6B74174,PRJ-009,Land Identification,0,2024-02-16,2024-03-02,,563,15,1,1,synthetic
PCL-044BC0DB,PRJ-009,Land Identification,0,2024-01-25,2024-02-09,2024-02-07,13,15,0,0,synthetic
PCL-044BC0DB,PRJ-009,Survey/Parcel Mapping,1,2024-02-07,2024-03-08,2024-03-09,31,30,1,0,synthetic
PCL-044BC0DB,PRJ-009,Ownership Verification,2,2024-03-09,2024-04-23,2024-04-13,35,45,0,0,synthetic
PCL-044BC0DB,PRJ-009,Notification,3,2024-04-13,2024-05-03,2024-05-15,32,20,1,0,synthetic
PCL-044BC0DB,PRJ-009,Objections/Hearings,4,2024-05-15,2024-06-14,2024-09-04,112,30,1,0,synthetic
PCL-044BC0DB,PRJ-009,Compensation Assessment,5,2024-09-04,2024-10-14,,362,40,1,1,synthetic
PCL-89659C97,PRJ-009,Land Identification,0,2024-01-15,2024-01-30,2024-01-29,14,15,0,0,synthetic
PCL-89659C97,PRJ-009,Survey/Parcel Mapping,1,2024-01-29,2024-02-28,,581,30,1,1,synthetic
PCL-B8B3FAFB,PRJ-009,Land Identification,0,2024-02-13,2024-02-28,2024-02-21,8,15,0,0,synthetic
PCL-B8B3FAFB,PRJ-009,Survey/Parcel Mapping,1,2024-02-21,2024-03-22,2024-03-10,18,30,0,0,synthetic
PCL-B8B3FAFB,PRJ-009,Ownership Verification,2,2024-03-10,2024-04-24,2024-04-09,30,45,0,0,synthetic
PCL-B8B3FAFB,PRJ-009,Notification,3,2024-04-09,2024-04-29,2024-04-28,19,20,0,0,synthetic
PCL-B8B3FAFB,PRJ-009,Objections/Hearings,4,2024-04-28,2024-05-28,2024-08-09,103,30,1,0,synthetic
PCL-B8B3FAFB,PRJ-009,Compensation Assessment,5,2024-08-09,2024-09-18,2024-09-21,43,40,1,0,synthetic
PCL-B8B3FAFB,PRJ-009,Compensation Disbursement,6,2024-09-21,2024-10-21,,345,30,1,1,synthetic
PCL-52FCDA98,PRJ-009,Land Identification,0,2024-02-04,2024-02-19,2024-02-22,18,15,1,0,synthetic
PCL-52FCDA98,PRJ-009,Survey/Parcel Mapping,1,2024-02-22,2024-03-23,2024-03-31,38,30,1,0,synthetic
PCL-52FCDA98,PRJ-009,Ownership Verification,2,2024-03-31,2024-05-15,2024-05-28,58,45,1,0,synthetic
PCL-52FCDA98,PRJ-009,Notification,3,2024-05-28,2024-06-17,2024-06-15,18,20,0,0,synthetic
PCL-52FCDA98,PRJ-009,Objections/Hearings,4,2024-06-15,2024-07-15,2024-09-20,97,30,1,0,synthetic
PCL-52FCDA98,PRJ-009,Compensation Assessment,5,2024-09-20,2024-10-30,,346,40,1,1,synthetic
PCL-56B59E70,PRJ-009,Land Identification,0,2024-02-22,2024-03-08,2024-03-02,9,15,0,0,synthetic
PCL-56B59E70,PRJ-009,Survey/Parcel Mapping,1,2024-03-02,2024-04-01,2024-04-15,44,30,1,0,synthetic
PCL-56B59E70,PRJ-009,Ownership Verification,2,2024-04-15,2024-05-30,2024-06-09,55,45,1,0,synthetic
PCL-56B59E70,PRJ-009,Notification,3,2024-06-09,2024-06-29,,449,20,1,1,synthetic
PCL-407E484D,PRJ-009,Land Identification,0,2024-03-23,2024-04-07,2024-04-21,29,15,1,0,synthetic
PCL-407E484D,PRJ-009,Survey/Parcel Mapping,1,2024-04-21,2024-05-21,2024-06-10,50,30,1,0,synthetic
PCL-407E484D,PRJ-009,Ownership Verification,2,2024-06-10,2024-07-25,2024-07-11,31,45,0,0,synthetic
PCL-407E484D,PRJ-009,Notification,3,2024-07-11,2024-07-31,2024-07-24,13,20,0,0,synthetic
PCL-407E484D,PRJ-009,Objections/Hearings,4,2024-07-24,2024-08-23,2024-11-15,114,30,1,0,synthetic
PCL-407E484D,PRJ-009,Compensation Assessment,5,2024-11-15,2024-12-25,2024-12-02,17,40,0,0,synthetic
PCL-407E484D,PRJ-009,Compensation Disbursement,6,2024-12-02,2025-01-01,2025-01-02,31,30,1,0,synthetic
PCL-407E484D,PRJ-009,Rehabilitation & Resettlement,7,2025-01-02,2025-03-03,2025-03-08,65,60,1,0,synthetic
PCL-407E484D,PRJ-009,Possession,8,2025-03-08,2025-03-23,2025-03-20,12,15,0,0,synthetic
PCL-407E484D,PRJ-009,Closure/Handover,9,2025-03-20,2025-03-30,,165,10,1,1,synthetic
PCL-66514CC9,PRJ-009,Land Identification,0,2024-02-03,2024-02-18,,576,15,1,1,synthetic
PCL-FA293AB7,PRJ-009,Land Identification,0,2024-03-15,2024-03-30,2024-04-01,17,15,1,0,synthetic
PCL-FA293AB7,PRJ-009,Survey/Parcel Mapping,1,2024-04-01,2024-05-01,2024-04-24,23,30,0,0,synthetic
PCL-FA293AB7,PRJ-009,Ownership Verification,2,2024-04-24,2024-06-08,2024-05-11,17,45,0,0,synthetic
PCL-FA293AB7,PRJ-009,Notification,3,2024-05-11,2024-05-31,2024-05-27,16,20,0,0,synthetic
PCL-FA293AB7,PRJ-009,Objections/Hearings,4,2024-05-27,2024-06-26,,462,30,1,1,synthetic
PCL-FAC0BECA,PRJ-009,Land Identification,0,2024-02-23,2024-03-09,2024-03-08,14,15,0,0,synthetic
PCL-FAC0BECA,PRJ-009,Survey/Parcel Mapping,1,2024-03-08,2024-04-07,2024-03-29,21,30,0,0,synthetic
PCL-FAC0BECA,PRJ-009,Ownership Verification,2,2024-03-29,2024-05-13,2024-04-20,22,45,0,0,synthetic
PCL-FAC0BECA,PRJ-009,Notification,3,2024-04-20,2024-05-10,2024-05-11,21,20,1,0,synthetic
PCL-FAC0BECA,PRJ-009,Objections/Hearings,4,2024-05-11,2024-06-10,,478,30,1,1,synthetic
PCL-8816C774,PRJ-009,Land Identification,0,2024-02-22,2024-03-08,2024-03-08,15,15,0,0,synthetic
PCL-8816C774,PRJ-009,Survey/Parcel Mapping,1,2024-03-08,2024-04-07,2024-04-15,38,30,1,0,synthetic
PCL-8816C774,PRJ-009,Ownership Verification,2,2024-04-15,2024-05-30,2024-05-27,42,45,0,0,synthetic
PCL-8816C774,PRJ-009,Notification,3,2024-05-27,2024-06-16,2024-06-09,13,20,0,0,synthetic
PCL-8816C774,PRJ-009,Objections/Hearings,4,2024-06-09,2024-07-09,2024-09-23,106,30,1,0,synthetic
PCL-8816C774,PRJ-009,Compensation Assessment,5,2024-09-23,2024-11-02,2024-11-13,51,40,1,0,synthetic
PCL-8816C774,PRJ-009,Compensation Disbursement,6,2024-11-13,2024-12-13,,292,30,1,1,synthetic
PCL-602B02F6,PRJ-009,Land Identification,0,2024-02-21,2024-03-07,2024-02-28,7,15,0,0,synthetic
PCL-602B02F6,PRJ-009,Survey/Parcel Mapping,1,2024-02-28,2024-03-29,2024-03-25,26,30,0,0,synthetic
PCL-602B02F6,PRJ-009,Ownership Verification,2,2024-03-25,2024-05-09,2024-06-23,90,45,1,0,synthetic
PCL-602B02F6,PRJ-009,Notification,3,2024-06-23,2024-07-13,,435,20,1,1,synthetic
PCL-40B88729,PRJ-011,Land Identification,0,2024-02-23,2024-03-09,2024-03-07,13,15,0,0,synthetic
PCL-40B88729,PRJ-011,Survey/Parcel Mapping,1,2024-03-07,2024-04-06,2024-04-07,31,30,1,0,synthetic
PCL-40B88729,PRJ-011,Ownership Verification,2,2024-04-07,2024-05-22,2024-05-16,39,45,0,0,synthetic
PCL-40B88729,PRJ-011,Notification,3,2024-05-16,2024-06-05,2024-05-29,13,20,0,0,synthetic
PCL-40B88729,PRJ-011,Objections/Hearings,4,2024-05-29,2024-06-28,,460,30,1,1,synthetic
PCL-5454A992,PRJ-011,Land Identification,0,2024-01-09,2024-01-24,2024-01-27,18,15,1,0,synthetic
PCL-5454A992,PRJ-011,Survey/Parcel Mapping,1,2024-01-27,2024-02-26,2024-02-17,21,30,0,0,synthetic
PCL-5454A992,PRJ-011,Ownership Verification,2,2024-02-17,2024-04-02,,562,45,1,1,synthetic
PCL-81D5C63C,PRJ-011,Land Identification,0,2024-03-13,2024-03-28,2024-04-03,21,15,1,0,synthetic
PCL-81D5C63C,PRJ-011,Survey/Parcel Mapping,1,2024-04-03,2024-05-03,2024-05-01,28,30,0,0,synthetic
PCL-81D5C63C,PRJ-011,Ownership Verification,2,2024-05-01,2024-06-15,2024-06-18,48,45,1,0,synthetic
PCL-81D5C63C,PRJ-011,Notification,3,2024-06-18,2024-07-08,2024-07-12,24,20,1,0,synthetic
PCL-81D5C63C,PRJ-011,Objections/Hearings,4,2024-07-12,2024-08-11,2024-08-17,36,30,1,0,synthetic
PCL-81D5C63C,PRJ-011,Compensation Assessment,5,2024-08-17,2024-09-26,2024-10-07,51,40,1,0,synthetic
PCL-81D5C63C,PRJ-011,Compensation Disbursement,6,2024-10-07,2024-11-06,2025-01-21,106,30,1,0,synthetic
PCL-81D5C63C,PRJ-011,Rehabilitation & Resettlement,7,2025-01-21,2025-03-22,2025-04-01,70,60,1,0,synthetic
PCL-81D5C63C,PRJ-011,Possession,8,2025-04-01,2025-04-16,2025-04-14,13,15,0,0,synthetic
PCL-81D5C63C,PRJ-011,Closure/Handover,9,2025-04-14,2025-04-24,,140,10,1,1,synthetic
PCL-4A67198A,PRJ-011,Land Identification,0,2024-03-19,2024-04-03,2024-04-02,14,15,0,0,synthetic
PCL-4A67198A,PRJ-011,Survey/Parcel Mapping,1,2024-04-02,2024-05-02,2024-04-23,21,30,0,0,synthetic
PCL-4A67198A,PRJ-011,Ownership Verification,2,2024-04-23,2024-06-07,2024-05-18,25,45,0,0,synthetic
PCL-4A67198A,PRJ-011,Notification,3,2024-05-18,2024-06-07,2024-06-11,24,20,1,0,synthetic
PCL-4A67198A,PRJ-011,Objections/Hearings,4,2024-06-11,2024-07-11,2024-07-08,27,30,0,0,synthetic
PCL-4A67198A,PRJ-011,Compensation Assessment,5,2024-07-08,2024-08-17,2024-08-19,42,40,1,0,synthetic
PCL-4A67198A,PRJ-011,Compensation Disbursement,6,2024-08-19,2024-09-18,,378,30,1,1,synthetic
PCL-58F3CCD1,PRJ-011,Land Identification,0,2024-01-03,2024-01-18,2024-01-14,11,15,0,0,synthetic
PCL-58F3CCD1,PRJ-011,Survey/Parcel Mapping,1,2024-01-14,2024-02-13,2024-02-22,39,30,1,0,synthetic
PCL-58F3CCD1,PRJ-011,Ownership Verification,2,2024-02-22,2024-04-07,2024-03-19,26,45,0,0,synthetic
PCL-58F3CCD1,PRJ-011,Notification,3,2024-03-19,2024-04-08,2024-03-30,11,20,0,0,synthetic
PCL-58F3CCD1,PRJ-011,Objections/Hearings,4,2024-03-30,2024-04-29,,520,30,1,1,synthetic
PCL-ADE59C01,PRJ-011,Land Identification,0,2024-03-09,2024-03-24,2024-03-20,11,15,0,0,synthetic
PCL-ADE59C01,PRJ-011,Survey/Parcel Mapping,1,2024-03-20,2024-04-19,2024-04-12,23,30,0,0,synthetic
PCL-ADE59C01,PRJ-011,Ownership Verification,2,2024-04-12,2024-05-27,2024-06-06,55,45,1,0,synthetic
PCL-ADE59C01,PRJ-011,Notification,3,2024-06-06,2024-06-26,2024-06-25,19,20,0,0,synthetic
PCL-ADE59C01,PRJ-011,Objections/Hearings,4,2024-06-25,2024-07-25,,433,30,1,1,synthetic
PCL-A59E6875,PRJ-011,Land Identification,0,2024-03-04,2024-03-19,2024-03-19,15,15,0,0,synthetic
PCL-A59E6875,PRJ-011,Survey/Parcel Mapping,1,2024-03-19,2024-04-18,2024-05-01,43,30,1,0,synthetic
PCL-A59E6875,PRJ-011,Ownership Verification,2,2024-05-01,2024-06-15,2024-06-28,58,45,1,0,synthetic
PCL-A59E6875,PRJ-011,Notification,3,2024-06-28,2024-07-18,2024-07-16,18,20,0,0,synthetic
PCL-A59E6875,PRJ-011,Objections/Hearings,4,2024-07-16,2024-08-15,,412,30,1,1,synthetic
PCL-A958A837,PRJ-011,Land Identification,0,2024-03-01,2024-03-16,,549,15,1,1,synthetic
PCL-5F0FDDE8,PRJ-011,Land Identification,0,2024-01-15,2024-01-30,2024-02-04,20,15,1,0,synthetic
PCL-5F0FDDE8,PRJ-011,Survey/Parcel Mapping,1,2024-02-04,2024-03-05,2024-03-07,32,30,1,0,synthetic
PCL-5F0FDDE8,PRJ-011,Ownership Verification,2,2024-03-07,2024-04-21,2024-04-06,30,45,0,0,synthetic
PCL-5F0FDDE8,PRJ-011,Notification,3,2024-04-06,2024-04-26,2024-04-20,14,20,0,0,synthetic
PCL-5F0FDDE8,PRJ-011,Objections/Hearings,4,2024-04-20,2024-05-20,2024-05-19,29,30,0,0,synthetic
PCL-5F0FDDE8,PRJ-011,Compensation Assessment,5,2024-05-19,2024-06-28,2024-07-19,61,40,1,0,synthetic
PCL-5F0FDDE8,PRJ-011,Compensation Disbursement,6,2024-07-19,2024-08-18,2024-09-21,64,30,1,0,synthetic
PCL-5F0FDDE8,PRJ-011,Rehabilitation & Resettlement,7,2024-09-21,2024-11-20,,345,60,1,1,synthetic
PCL-91D8D99B,PRJ-011,Land Identification,0,2024-03-03,2024-03-18,2024-03-13,10,15,0,0,synthetic
PCL-91D8D99B,PRJ-011,Survey/Parcel Mapping,1,2024-03-13,2024-04-12,2024-04-05,23,30,0,0,synthetic
PCL-91D8D99B,PRJ-011,Ownership Verification,2,2024-04-05,2024-05-20,,514,45,1,1,synthetic
PCL-88EA0495,PRJ-011,Land Identification,0,2024-03-26,2024-04-10,2024-04-08,13,15,0,0,synthetic
PCL-88EA0495,PRJ-011,Survey/Parcel Mapping,1,2024-04-08,2024-05-08,2024-05-15,37,30,1,0,synthetic
PCL-88EA0495,PRJ-011,Ownership Verification,2,2024-05-15,2024-06-29,2024-07-01,47,45,1,0,synthetic
PCL-88EA0495,PRJ-011,Notification,3,2024-07-01,2024-07-21,2024-07-30,29,20,1,0,synthetic
PCL-88EA0495,PRJ-011,Objections/Hearings,4,2024-07-30,2024-08-29,2024-08-29,30,30,0,0,synthetic
PCL-88EA0495,PRJ-011,Compensation Assessment,5,2024-08-29,2024-10-08,2024-10-15,47,40,1,0,synthetic
PCL-88EA0495,PRJ-011,Compensation Disbursement,6,2024-10-15,2024-11-14,2024-12-28,74,30,1,0,synthetic
PCL-88EA0495,PRJ-011,Rehabilitation & Resettlement,7,2024-12-28,2025-02-26,2025-03-16,78,60,1,0,synthetic
PCL-88EA0495,PRJ-011,Possession,8,2025-03-16,2025-03-31,,169,15,1,1,synthetic
PCL-521B2CC0,PRJ-011,Land Identification,0,2024-01-31,2024-02-15,2024-02-13,13,15,0,0,synthetic
PCL-521B2CC0,PRJ-011,Survey/Parcel Mapping,1,2024-02-13,2024-03-14,2024-03-11,27,30,0,0,synthetic
PCL-521B2CC0,PRJ-011,Ownership Verification,2,2024-03-11,2024-04-25,2024-04-04,24,45,0,0,synthetic
PCL-521B2CC0,PRJ-011,Notification,3,2024-04-04,2024-04-24,,515,20,1,1,synthetic
PCL-08DF24A8,PRJ-011,Land Identification,0,2024-03-02,2024-03-17,2024-03-19,17,15,1,0,synthetic
PCL-08DF24A8,PRJ-011,Survey/Parcel Mapping,1,2024-03-19,2024-04-18,2024-04-21,33,30,1,0,synthetic
PCL-08DF24A8,PRJ-011,Ownership Verification,2,2024-04-21,2024-06-05,2024-06-15,55,45,1,0,synthetic
PCL-08DF24A8,PRJ-011,Notification,3,2024-06-15,2024-07-05,2024-07-10,25,20,1,0,synthetic
PCL-08DF24A8,PRJ-011,Objections/Hearings,4,2024-07-10,2024-08-09,2024-08-04,25,30,0,0,synthetic
PCL-08DF24A8,PRJ-011,Compensation Assessment,5,2024-08-04,2024-09-13,,393,40,1,1,synthetic
PCL-C44325E4,PRJ-011,Land Identification,0,2024-01-26,2024-02-10,,584,15,1,1,synthetic
PCL-FCF80CDC,PRJ-011,Land Identification,0,2024-01-29,2024-02-13,2024-02-13,15,15,0,0,synthetic
PCL-FCF80CDC,PRJ-011,Survey/Parcel Mapping,1,2024-02-13,2024-03-14,2024-03-01,17,30,0,0,synthetic
PCL-FCF80CDC,PRJ-011,Ownership Verification,2,2024-03-01,2024-04-15,,549,45,1,1,synthetic
PCL-DFB64283,PRJ-011,Land Identification,0,2024-02-18,2024-03-04,2024-02-27,9,15,0,0,synthetic
PCL-DFB64283,PRJ-011,Survey/Parcel Mapping,1,2024-02-27,2024-03-28,,552,30,1,1,synthetic
PCL-DBAB655B,PRJ-011,Land Identification,0,2024-01-22,2024-02-06,2024-02-23,32,15,1,0,synthetic
PCL-DBAB655B,PRJ-011,Survey/Parcel Mapping,1,2024-02-23,2024-03-24,2024-03-28,34,30,1,0,synthetic
PCL-DBAB655B,PRJ-011,Ownership Verification,2,2024-03-28,2024-05-12,2024-05-30,63,45,1,0,synthetic
